id,text,label
7709,Mình sẽ ủng hộ dài dài,1
7710,Hơi bị đẹp nha!,1
7711,Áo đẹp lắm ạ :3 thích ơi là thích í,1
7712,"Vải đẹp, dày dặn",1
7713,Túi rất đáng tiền mình bỏ ra,1
7714,Rất đáng tiền Shop phục vụ rất tốt Chất lượng sản phẩm tuyệt vời,1
7715,Quần nỉ phản quang shop ghi chất da cá viền trắng,1
7716,"Shop phục vụ tận tình, mình nhầm lẫn HSD với ngày đóng gói",1
7717,Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh Rất đáng tiền,1
7718,Tiện dụng. ❤️,1
7719,Shop đóng gói sp chắc chắn,1
7720,Chất liệu vải đẹp,1
7721,Áo mặc êm,1
7722,Shop cb hàng và giao hàng rất nhanh,1
7723,Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Rất đáng tiền Shop phục vụ rất tốt Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh,1
7724,Thời gian giao hàng rất nhanh hợp gía tiền,1
7725,Kính đẹp,1
7726,Chất lượng sản phẩm tuyệt vời..Màu áo ko giống hình,1
7727,Đóng gói sản phẩm vô cùng chắc chắn và giao hàng nhanh ạ,1
7728,Nhg nhìn chung thì mặc lên đẹp,1
7729,"Hàng bình dân, giá bình dân nhưng dùng rất Ok nhé",1
7730,"Sp giống hình, đẹp",1
7731,Mặc rất thoải mái.sẽ ủng hộ shop,1
7732,"1m55 50kg mac ko vua, phải 60kg 1m6 moi vua",1
7733,Áo đẹp dã man ạ 😍😍 chất đẹp lắm ý 👌👌,1
7734,Còn lại sản phẩm ok,1
7735,"Thời gian giao hàng nhanh, shop rất nhiệt tình",1
7736,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn hàng chuẩn đúng như ảnh quảng cáo,1
7737,"Thời gian giao hàng nhanh, mình đặt tối hôm trước hôm sau đã có rồi",1
7738,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh Rất đáng tiền Rất đáng tiền Shop phục vụ rất tốt Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn,1
7739,"Quần đẹp, giao hàng rất nhanh, tks shop nhé",1
7740,"Chất lượng sản phẩm tuyệt vời, balo rất đẹp, nhưng mình không ngờ nó to đến thế 😂",1
7741,Chất lượng sản phẩm tuyệt vời. mỗi tội hết size rồi nên mua dc 1 cái à,1
7742,Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Rất đáng tiền Shop phục vụ rất tốt,1
7743,Quần đẹp lắm nhé,1
7744,Em hài lòng với sản phẩm lắm ạ ❤️,1
7745,"Quần chất đẹp, form đẹp",1
7746,"Áo chát lượng tốt, chủ shop thì lại nhiệt tình",1
7747,"Sản phẩm giống như mô tả, bao bọc hàng chắc chắn 0 bị xước hay hư hai. Mn nên mua ủng hộ nhé.",1
7748,Hàng đẹp chuẩn giống hình,1
7749,Hang cung ok,1
7750,"Áo sơmi sờ vải đã thấy thích lắm rồi ạ, shop tư vấn vừa size, mặc gọn người. ❤️ sẽ ủng hộ shop dài ạ",1
7751,"Chất áo mịn, đẹp",1
7752,"Đóng gói sản phẩm rất đẹp và chắc chắn, vải quá mỏng",1
7753,"Đẹp lắm ạ, cực kỳ vừa ý",1
7754,Đánh giầy ok,1
7755,Áo vải đẹp nhg mình mặc thấy hơi béo😂😂,1
7756,Mình mua hàng rất kén mà em túi này làm mình cực kì hài lòng,1
7757,"Thời gian giao hàng rất nhanh Đầm ren mềm, xưởng may gần giống hình, giá cả phù hợp",1
7758,"Chất lượng sản phẩm tuyệt vời , shop dễ thương phục vụ tốt ❤️",1
7759,"ÁO rất đẹp vượt ngoài mong đợi, vải đẹp ko nhăn, vì là vai voan nên hơi mỏng nhưng nếu mặc áo trong ko qua nổi thì vẫn an toàn nhé m.n, shop rất nhiệt tình với khách",1
7760,Độ dày vải vừa phải,1
7761,Chất oke,1
7762,Chất lượng sản phẩm tuyệt vời bookmark poster cute sách đẹp,1
7763,"Đóng gói sản phẩm rất đẹp và chắc chắn,hàng đẹp so với giá tiền, cảm ơn shop đã tặng quà nhé",1
7764,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Shop phục vụ rất tốt Thời gian giao hàng rất nhanh Rất đáng tiền,1
7765,Mình đặt 1 áo và sau đó thêm 2 áo nữa...áo quá đẹp,1
7766,"Đóng gói sản phẩm rất đẹp và chắc chắn, mực có con hơi nhỏ ạ , nhưng vẫn cho shop 5 *vì shop rất dễ thương, mình mua lần 2 này còn đc shop tặng thêm 2 con, mà đóng cũng đẹp lắm",1
7767,"Chất lượng sản phẩm tuyệt vời, sp như hình",1
7768,"Giao hàng siêu nhanh luôn ạ, mình mới đặt trưa hôm qua mà trưa nay đã nhận được hàng, bộ ngủ hình cute",1
7769,"Đóng gói sản phẩm chắc chắn,giao hàng nhanh",1
7770,"Mẫu đẹp y chang hình vậy đoáaaaa, mình rất sợ mua đồ online mà mua mẫu này về mình ưng dã man vì quá xinhhhhh👍👍❤️❤️",1
7771,"Form áo rộng rất đẹp, vải đẹp ạ",1
7772,Không biết mấy hôm nữa cho đi tiêm còn thích nữa không haha,1
7773,Chất vải ok đẹp nhưng shop giao nhầm màu cho em rồi,1
7774,Hàng vừa giá tiền,1
7775,"Hàng đẹp, mặc vừa vặn, cảm ơn shop",1
7776,Tay áo hơi rộng chút thôi,1
7777,Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Thời gian giao hàng rất nhanh,1
7778,Bưu tá nhiệt tình,1
7779,Dam đẹp nhung hoi ngan,1
7780,Thời gian giao hàng rất nhanh mới đặt chiều qua mà sáng nay đã có,1
7781,"Form đẹp, shop còn tặng 1 gương mini dễ thương",1
7782,"Dáng áo xinh, chất len hơi mỏng và có khả bai dão, khi giăt nên cho vào túi giặt",1
7783,Chất vải ok nếu có size thì quá tuyệt,1
7784,Thời gian giao hàng nhanh Shop phục vụ khá tốt Đóng gói sản phẩm chắc chắn Đáng đồng tiền,1
7785,"Shop nhiệt tình, hàng đẹp",1
7786,"Mask day, ok",1
7787,Hàng date mới,1
7788,Áo xinh lắm ạ ❤,1
7789,"Áo đẹp lắm ạ, em 1m61, 49kg mặc form rộng, có điều tay dài quá :v nhưng kh sao :3 sẽ ủng hộ tiếp",1
7790,Thời gian giao hàng cực nhanh chị chủ shop tư vấn rất nhiệt tình còn được tặng thêm quà nữa,1
7791,Hàng đẹp chất lượng lắm ạ mặc mát vô cùng vote 5 sao cho shop lun,1
7792,"Chất cực thích luôn, giao hàng đóng gói sp rất chắc chắn",1
7793,"Lúc đầu đặt cứ tưởng mày xanh rêu, ai ngờ là màu đen sọc đỏ",1
7794,"Mình cao 1m76, 58 59kg, mặc vừa như may luôn ạ, ai có cùng chiều cao cân nặng lấy side M nhé, áo của shop chất lượng thực sự",1
7795,"Áo đẹp lắm, chất mịn đẹp, shop đág tin tưởng",1
7796,Minh rât thich,1
7797,Hàng VN chất lượng cao,1
7798,"Sản phẩm mình chưa kịp mặc thử nhưng nhìn chung khá ok dù có 1 vài lỗi nhỏ, tuy nhiên cũng hợp giá tiền rồi. chủ shop nhiệt tình lắm ^^",1
7799,"Chị chủ shop nhiệt tình, sai sót do bên giao hàng giao nhầm áo",1
7800,Sản phẩm cũng ok,1
7801,Chất lượng hơn cả sự mong đợi,1
7802,Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời,1
7803,Để mấy ngày mà vẫn ko xi nhê sẽ quay lại sửa đánh giá,1
7804,"Mình mua 4 túi thơm treo tủ quần áo, tuy nhiên có 2 túi ko có móc treo",1
7805,Chất lượng sản phẫm đẹp.nhưg shops đưa cho mình hơi rộng,1
7806,"Mì ngon giá flash deal khá hợp lý, đóng hộp gọn gàng",1
7807,"Set đồ đẹp, mặc thoải mái khi tôi chạy bộ cùng bạn gái",1
7808,Áo của shop đẹp lắm nhé.mk k nghĩ laj rẻ và đẹp như vậy..mk mua 4cái .mà cái nào cũng ưng ý hết.giao hàng nhanh.shop nhiệt tình .sẽ ủng hộ shop dài dài.các bạn cứ yên tâm mua hàng của shop nha,1
7809,Chất lượng sản phẩm tuyệt vời Hơi mỏng nhưng k sao,1
7810,- tuyệt vời 😍,1
7811,"Áo đẹp như hình luôn, nhưng chắc mình để dành mùa thu mặc",1
7812,Sản phẩm tốt lắm,1
7813,"Quần bé so với lời ghi trên quảng cáo của shop, Chất lượng sản phẩm tốt",1
7814,Quang cao giay co hop cai hop nhin cung dep ma nhan hang ntn that,1
7815,Shop giao nhanh Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn,1
7816,Chất ổn với giá 64k,1
7817,Chúc shop bán đắt khách!!!,1
7818,Đồ xinh lắm,1
7819,Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh Rất đáng tiền Rất đáng tiền Shop phục vụ rất tốt Shop phục vụ rất tốt,1
7820,"Áo đẹp, chất ok, vận chuyển nhanh, được tặng kèm gương",1
7821,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn.hàng Y hình rất đẹp,1
7822,Mình rất thích cái bọc đựng giày thay vì lóp lót như nhiều shop khác,1
7823,Ao det.giao hang rat nhanh,1
7824,"Quần rất đẹp, vải rất ưng, điều có size nhỏ hơn thì quá tuyệt vời",1
7825,Shop gói hàng cẩn thận và ship nhanh bất ngờ 😍,1
7826,"Thực sự áo rất là đẹp, chất rất ổn",1
7827,"Sản phẩm đóng gói đẹp, bao bì dễ thương, giao hàng nhanh",1
7828,Hàng đệp chất lượng mua 3 lần r gần mấy chục hộp hhi đợt này đc tặng thêm 1 phấn mắt nhỏ nhỏ siu cute lun,1
7829,Giao hàng nhanh gọn,1
7830,Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh,1
7831,💜 Bao đẹp =))))))) Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh,1
7832,"Mẫu mã xinh xắn nhưng thun k co giãn nên mặc ôm sẽ đau, mọi người nên chọn size lớn hơn bt cho thoải mái",1
7833,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn,1
7834,Áo chất lượng tốt mặc rất thoải mái 2 lớp dày dặn ko có chỉ thừa rất ưng ý shop chu đáo đóng gói cẩn thận chắc chắn còn kèm cả phiếu bảo hành nữa.shop tư vấn nhiệt tình lắm nha cho shop 5 sao nè,1
7835,Áo đẹp giống hình vãi ok,1
7836,Vải hơi mỏng nhưng ok,1
7837,Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm kém Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt,1
7838,Chất lượng sản phẩm tuyệt vời Rất đáng tiền.thank shop nhju,1
7839,Chất lượng sản phẩm tuyệt vời .size to rộng rãi chứ không bé tí như shop khác,1
7840,"5* cho cô chủ nhiệt tình nhé , lần sau lại ủng hộ nha, hàng xinh lắm 💋",1
7841,"Chất vải mát, dáng áo như hình. nói chung vượt mong đợi",1
7842,"Sản phẩm đẹp, mang êm chân",1
7843,Quá đáng lắm luôn... áo gì mà đẹp kinh khiếp !!!,1
7844,"Chất lượng sản phẩm tốt, đóng gói sản phẩm ok, giao hàng chậm",1
7845,"Chất vải rất đẹp, mềm mịn",1
7846,"Giao hàng nhanh,",1
7847,"Áo đẹp, đúng form áo",1
7848,Shop phục vụ rất tốt Thời gian giao hàng rất nhanh Thời Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời,1
7849,Chủ shop nhiệt tình chúc em buôn bán đắt,1
7850,Vải áo hơi mỏng nha shop,1
7851,Quá tuyệt vời so với giá tiền,1
7852,"Gen chắc chắn, đáng tiền",1
7853,"Vải đẹp, tốt mà giá cũng mềm nữa",1
7854,Váy mặc ôm người thoải mái,1
7855,Mua của shop nhiều.❤️,1
7856,"Đã hủy xanh ngọc lấy màu ghi nhưng shop giao màu xanh ngọc cũng rất ưng, màu rêu đậm cũng khá ok",1
7857,Tuyệt,1
7858,"Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt, nhiệt tình tư vấn",1
7859,"Quần chất ok, giá hợp lý",1
7860,Là được 😆😆😆,1
7861,Áo đẹp lắm ạ Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh,1
7862,Chất lượng sản phẩm tuyệt vời vải đẹp như size nhỏ hơn btg,1
7863,Màu sáng nên dùng cosplay valak,1
7864,Ưng lắm shop nhé.,1
7865,Áo đẹp ❤️❤️❤️ shop nhiệt tình 😍😍😍,1
7866,"Màu cũng xinh xắn, chất mềm ko bóng bóng",1
7867,Sài đã rất tiết kiệm thời gian so với nhổ lông bằng nhíp,1
7868,Vải mỏng nhưng cho 5 sao luôn,1
7869,Chất lượng sản phẩm tuyệt vời Rất đáng tiền Thời gian giao hàng rất nhanh,1
7870,Rất hợp ý 2 vợ chồng m rất thích giày đi êm nhẹ chân lắm,1
7871,"Giao nhầm size, nhưng chất lượng sản phẩm tốt",1
7872,Áo đẹp nhưng tay áo hơi ngắn,1
7873,Áo đẹp như trong ảnh luôn á,1
7874,Lên đồ rất đẹp,1
7875,Đẹp thak sop,1
7876,Rất ưng í về sản phẩm.chất vải mát.thời gian giao hàng nhanh.chủ shop nhiệt tình,1
7877,Chất lượng cực kì tốt nha m.n,1
7878,Thời gian giao hàng rất nhanh Vải đẹp,1
7879,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Rất đáng tiền Thời gian giao hàng rất nhanh.,1
7880,Nhưng vậy là ok rồi,1
7881,"Chủ shop nhiệt tình,phục vụ chu đáo.gói hàng cẩn thận",1
7882,Cảm ơn shop đã giao hàng đúng như e đã yêu cầu hàng rất đẹp giao hàng nhanh trên dự kién mk sẽ tiêp tục mua bé Bông 1m5 mk mong hàng sẽ đẹp và chất lượng như này.,1
7883,Đóng gói sản phẩm đẹp,1
7884,Chất liệu vải khá ok,1
7885,Shop gói hàng rất cẩn thận và chu đáo,1
7886,Vừa đẹp vừa rẻ nhất shopee 😘😘😘 Ưng Ưng,1
7887,"Đồ đẹp nè, chủ shop vô cùng thân thiện nc dth nữa ❤️",1
7888,"Người bán hàng nhiệt tình, thật thà",1
7889,Trên cả mong đợi luôn!,1
7890,Mất 1 bộ màu vàng cộc,1
7891,Vòng đẹp lắm nhé❤ giao hàng siêu nhanh❤,1
7892,"Đóng gói sản phẩm rất đẹp và chắc chắn, hàng tem mác đầy đủ",1
7893,"Set đồ tập rất xinh, chất đẹp",1
7894,"Áo dày dặn nặng tay, hơi có mùi.màu đẹp, đáng tiền",1
7895,"Shop phục vụ tốt, áo đẹp",1
7896,"Chất lượng vải khá ok, đường may đẹp, mua sườn xám thui mà đc shop tặng quà nữa chứ, iu quá đi 😍",1
7897,Mình 48kg mặc vừa,1
7898,Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền,1
7899,"Tay áo hơi ngắn, chất lượng tốt, phù hợp với giá tiền",1
7900,"Nchung okela hết á, nên muaa nha. được hàng tặng nữa k có gì bàn",1
7901,Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh Rất đáng tiền,1
7902,Chất vải tốt so với giá tiền,1
7903,Giá quá rẻ so với chất lượng,1
7904,"Mang nhẹ chân, rất đẹp",1
7905,Chất lượng sản phẩm tuyệt vời Đúng y ngư hình,1
7906,"Sp y hình, vải mềm nhẹ, ok",1
7907,"Rất đẹp, mang vừa y",1
7908,"Áo đẹp ,mặc sexy",1
7909,Vải ok Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời,1
7910,"Hàng mới về xong thì thấy shop up áo hạc xanh đẹp qtqđ,thặc đắng lòng :(( tại sao shop k up em nó sớm hơn hụ hụ :((",1
7911,Đầu tiên em muốn nói là shop giao hàng rất nhanh ạ,1
